TENURE,CREDIT_UTILIZATION,TOTAL_TRX,TOTAL_PURCHASE_FREQUENCY,HIGH_CREDIT_UTILIZER,FULL_PAYMENT_FLAG,BALANCE_PER_MONTH,PURCHASES_PER_MONTH,PAYMENTS_PER_MONTH,outlier
12,0.0188288585,1,0.0,0,0,9.41442925,0.0,46.07823191666666,0
12,0.1782883844,25,1.5,0,0,111.43024025,378.70666666666665,282.9125075,0
12,0.965863195,3,0.0,1,0,144.87947925,0.0,36.694685,0
12,0.0899112082,6,0.166666,0,0,37.463003416666666,11.916666666666666,393.66651191666665,0
12,1.227548135,13,1.166666,1,0,102.29567791666666,26.83333333333333,11.1134525,0
12,0.006887641,8,1.333334,0,0,4.017790583333333,33.59166666666667,28.433032416666663,0
12,0.0098249773333333,25,2.0,0,0,4.9124886666666665,172.88083333333336,141.207572,0
12,0.0828775514545454,9,1.5,0,1,113.95663325,1031.25,1270.5096616666667,1
12,0.1946928342666666,72,2.333333,0,0,243.36604283333327,222.8108333333333,276.6104720833333,0
12,0.6154725513333333,8,0.166666,0,0,538.5384824166666,39.998333333333335,197.7896753333333,0
12,0.4493140914285714,13,1.166667,0,0,157.259932,204.2275,127.85991833333333,0
12,0.0074802044444444,20,2.416667,0,0,5.610153333333333,57.09583333333333,43.84333658333333,0
7,0.1659740905454545,8,1.571429,0,0,130.408214,118.71857142857142,13.668971142857144,0
12,0.0873992229090909,38,2.666667,0,0,80.11595433333333,315.2708333333333,158.91647475,0
12,0.9705641466666666,20,1.583333,1,0,121.32051833333333,49.40166666666667,102.24995033333332,0
12,0.0119166490666666,5,0.583333,0,0,3.7239528333333336,56.583333333333336,59.827286333333326,0
12,0.6765643214285714,18,0.416667,0,0,591.99378125,18.395,172.55919525000002,0
12,0.2460751034736842,20,1.666666,0,0,194.80945691666668,64.47500000000001,83.730076,0
12,0.0884822511428571,129,2.5,0,0,51.6146465,511.1208333333333,458.79312875,0
11,0.1374126289411764,6,1.090909,0,0,106.182486,49.0,86.00959418181819,0
12,0.2225438016,10,1.666666,0,0,46.363292,92.59333333333332,104.03371275,0
12,0.4795285457058823,56,2.583333,0,0,679.3321064166666,2134.589166666666,1464.6000691666668,1
12,0.0001997038333333,30,2.333334,0,0,0.0998519166666666,26.418333333333333,25.386447083333334,0
12,0.9971941156,8,0.166666,1,0,207.74877408333336,6.208333333333333,131.45922141666668,0
12,0.7883990489655173,15,0.0,1,0,952.6488508333332,0.0,330.6578206666667,1
12,0.3920827646666667,2,0.0,0,0,343.0724190833334,0.0,609.1997175833334,0
12,0.5880885715789473,21,2.0,0,0,93.11402383333332,81.03166666666667,55.58754208333334,0
11,0.6339109577777778,4,0.363636,0,0,518.65442,85.69818181818181,991.74592,0
12,0.0555538048484848,89,3.0,0,0,76.38648166666667,385.65,506.9593260833333,0
12,0.025474282,24,2.0,0,1,5.307142083333333,57.57,56.38538458333333,0
12,0.965605202,3,0.5,1,0,80.46710016666667,17.916666666666668,33.17337441666667,0
8,0.173658581,8,1.875,0,0,21.707322625,151.25,122.20653225,0
12,0.000313066,0,0.166666,0,0,0.3652436666666667,10.853333333333332,2415.7478233333336,0
12,0.2628428916923077,27,2.333334,0,0,142.373233,117.17833333333334,37.436225666666665,0
12,0.0261555167058823,17,1.583333,0,1,18.52682433333333,201.46166666666667,185.20756566666668,0
12,0.0547097691764705,11,0.5,0,0,38.752753166666665,20.613333333333333,42.19709816666667,0
12,0.533753366,22,0.0,0,0,511.5136424166667,0.0,111.42135975,0
12,0.095443243,52,2.916667,0,1,55.67522508333334,411.9933333333333,405.7528354166666,1
12,0.4878267108235293,5,0.166666,0,0,345.5439201666666,14.833333333333334,75.92571716666667,0
12,0.2108861975,70,2.416667,0,0,140.59079833333334,424.51416666666665,300.58216358333334,0
11,0.2850128361428571,69,2.090909,0,0,181.3718048181818,757.7900000000001,304.3722769090909,0
11,0.909223508,15,0.90909,1,0,165.3133650909091,37.54545454545455,68.82693745454546,0
12,0.066450336,17,2.166667,0,0,2.768764,54.59583333333333,61.34352741666667,0
12,0.353578991,7,0.0,0,0,88.39474775000001,0.0,317.72945875,0
12,0.0235661645454545,10,0.666666,0,1,10.80115875,90.25333333333332,163.20523758333334,0
12,0.0582459462222222,38,2.0,0,1,21.84222983333333,218.82,207.4957645,0
9,0.0036925470666666,7,0.555555,0,1,3.0771225555555555,52.77333333333333,67.93289122222222,0
10,0.294381106,6,1.1,0,0,29.4381106,82.8,54.2108571,0
12,0.344688526,29,2.583334,0,0,157.98224108333332,177.60916666666665,91.26653458333334,0
10,0.8501760283333333,17,0.0,1,0,255.0528085,0.0,67.4847656,0
11,0.235777228,3,0.545454,0,0,225.06008127272727,40.0,46.45995709090909,0
12,0.18739992875,51,2.833333,0,0,124.93328583333331,270.43583333333333,246.802597,0
12,0.3059612200961538,29,2.5,0,0,265.16639075,170.505,816.8031109166667,0
12,0.0053015048,40,2.75,0,0,3.3134405,238.18833333333336,277.3295935833333,0
12,0.0142464425,1,0.166666,0,0,1.899525666666667,1.0,9.992469583333332,0
12,0.529630085,8,0.0,0,0,176.54336166666667,0.0,118.35478625,0
12,0.5844285828888889,63,2.250001,0,0,219.1607185833333,235.90666666666667,407.42113725,0
12,0.8813208925,15,1.833334,1,0,88.13208924999999,84.02499999999999,90.27111225,0
12,0.0257593359999999,25,2.083333,0,0,15.026279333333331,136.855,134.10605083333334,0
12,0.343257225,1,0.0,0,0,200.23338125,0.0,299.23443983333334,0
12,0.2593033312,27,1.916667,0,0,270.1076366666667,93.29666666666668,120.11395733333336,0
12,0.652022989888889,90,2.25,0,0,489.0172424166667,75.96333333333332,89.01768383333332,0
12,0.3749738076,9,0.833333,0,0,78.11954325,93.74,82.76634783333334,0
12,0.9608144962,11,0.0,1,0,400.33937341666666,0.0,132.47121516666667,0
12,0.2354250466,56,2.416667,0,0,98.09376941666666,682.5749999999999,583.9831125833333,0
12,0.5491482342499999,21,0.0,0,0,366.0988228333333,0.0,495.33130608333335,0
12,0.9421350055555556,9,0.583333,1,0,141.32025083333335,26.45,59.05830341666667,0
12,0.9152857255,18,0.5,1,0,152.54762091666666,61.4725,194.8986055,0
12,0.0372234462222222,21,1.916667,0,0,13.958792333333331,101.58333333333331,165.80620274999998,0
12,0.89616826,1,0.166666,1,0,89.616826,12.5,18.677963166666668,0
12,0.261995148,36,2.0,0,0,32.749393500000004,42.36,14.083178083333337,0
12,0.0227905176666666,21,2.5,0,1,11.395258833333337,122.17083333333332,126.58428733333334,0
12,0.5821673157777777,69,2.250001,0,0,218.31274341666665,296.9225,102.32940725,0
12,0.3603214225,21,1.666667,0,0,36.03214225,180.9883333333333,165.02343133333332,0
12,0.0014640486666666,4,0.333334,0,0,0.3660121666666667,3.9966666666666666,20.85017583333333,0
12,0.036560451,17,1.833334,0,1,9.14011275,176.55499999999998,189.33962325,0
12,0.1054465684999999,16,1.5,0,0,52.72328425,113.64916666666666,202.7483865,0
12,0.5517902496491228,19,1.916667,0,0,262.10036858333336,301.1525,103.42298608333334,0
12,0.9116660476923076,2,0.0,1,0,493.8191091666667,0.0,116.88218516666666,0
12,1.0053109475,27,0.0,1,0,435.63474391666665,0.0,416.30019541666667,0
11,0.9151254736363637,2,0.0,1,0,274.5376420909091,0.0,56.93663390909091,0
12,0.0176572826666666,12,1.333334,0,0,2.2071603333333334,21.37,19.61074758333333,0
12,0.6338117373333334,3,0.0,0,0,79.22646716666667,0.0,120.14252991666666,0
12,0.038468021025641,1,0.166666,0,0,6.251053416666667,40.001666666666665,40.47817141666667,0
12,0.7891046715,59,2.833333,1,0,263.0348905,289.3325,206.8345638333333,0
12,0.5466394973333334,9,0.666667,0,0,102.49490575,58.330000000000005,111.12055258333334,0
12,0.3973535775,10,0.833334,0,0,132.4511925,9.899166666666668,29.12752083333333,0
12,0.1702395541538461,17,0.666666,0,0,92.21309183333334,111.905,368.4645230833333,0
12,0.0273858239534883,12,1.0,0,1,49.06626791666667,343.0,677.5093634166667,1
12,0.8899208825,12,1.166666,1,0,385.6323824166666,147.87166666666667,72.014577,0
12,0.9221870886666668,31,0.666666,1,0,230.54677216666667,122.42083333333332,49.26100133333333,0
12,0.7662450105714286,7,0.166666,1,0,446.9762561666666,9.8675,163.826955,0
9,0.4233206708571428,15,0.0,0,0,329.2494106666667,0.0,701.1810986666667,0
12,0.0264804775,45,1.583333,0,0,17.653651666666665,181.3791666666667,152.22022016666668,0
12,0.903031624,16,1.666666,1,0,75.25263533333333,41.225,184.20516441666663,0
6,0.2645712196666667,1,0.333334,0,0,132.28560983333333,217.8333333333333,255.517975,0
12,0.7886998176190476,43,2.583333,1,0,690.1123404166666,352.5933333333333,238.01378375,1
12,0.0084087320833333,31,2.166667,0,0,8.408732083333334,106.78666666666668,105.9301055,0
12,0.0187655714666666,27,2.416667,0,0,11.728482166666666,128.97333333333333,96.44312983333332,0
6,0.3947749702999999,8,0.666666,0,0,657.9582838333333,87.60833333333333,153.09743183333333,1
12,0.3303215626666667,10,1.583333,0,0,165.16078133333335,12.15,233.6605565833333,0
12,0.5740861341176471,45,2.583333,0,0,81.328869,131.035,335.38292641666663,0
12,0.9359097526666668,2,0.0,1,0,233.97743816666664,0.0,51.368702000000006,0
12,0.871041056,3,0.0,1,0,217.760264,0.0,49.34526391666666,0
12,0.00164407875,3,0.416667,0,0,0.54802625,6.2075,3.7663008333333337,0
12,0.5189836106666667,19,1.333333,0,0,64.87295133333333,29.46,18.276845166666668,0
12,0.7547690231578947,55,2.833333,1,0,597.5254766666667,259.1066666666667,171.30611016666668,0
12,0.197394847625,50,2.083334,0,0,131.59656508333333,347.9375,165.07938391666667,0
12,0.0097377185925925,11,1.833334,0,0,10.954933416666668,58.82,55.799083333333336,0
12,0.588173497,2,0.166666,0,0,147.04337425,8.333333333333334,317.9799053333333,0
12,0.2383380436,8,0.0,0,0,148.96127725,0.0,382.7257426666667,0
12,0.6154756537777778,13,1.0,0,0,230.80337016666667,61.505,61.70442166666667,0
12,0.0,7,1.083333,0,0,0.0,7.385000000000001,4.896774916666667,0
12,0.1291182445,26,2.0,0,0,64.55912225,38.5,58.610737666666665,0
12,0.566633267375,1,0.0,0,0,377.7555115833333,0.0,132.39516,0
12,1.0147316503333332,40,1.5,1,0,253.6829125833333,77.85083333333334,105.72520041666668,0
12,0.9175713591666668,2,0.0,1,0,91.75713591666666,0.0,22.57970225,0
12,0.0045546784999999,1,0.166666,0,1,1.5182261666666663,7.416666666666667,91.32675008333332,0
12,0.002490767,2,0.25,0,0,0.62269175,6.666666666666667,14.0737945,0
12,0.2795731993333333,41,2.5,0,0,104.83994975,103.53833333333334,264.12212016666666,0
12,0.497787017,3,0.166666,0,0,41.48225141666666,9.545,171.69431,0
12,0.9741743666666666,10,0.0,1,0,730.630775,0.0,152.0204055,0
12,0.4216786965,1,0.166666,0,0,70.27978275,3.75,25.36738375,0
12,0.1662565309230769,52,2.416667,0,0,90.05562091666667,324.63916666666665,214.27335875000003,0
12,0.981761794,9,0.833333,1,0,245.4404485,15.498333333333331,84.16463666666667,0
10,0.7217097944,20,1.1,0,0,360.8548972,166.402,104.3772722,0
12,1.0081109216666666,47,2.083333,1,0,100.81109216666664,108.21333333333332,129.9010165,0
12,0.0054160315,12,2.0,0,0,1.8053438333333327,22.655,21.99325441666667,0
12,0.0055664018,12,2.0,0,0,2.319334083333333,30.55,30.40283875,0
12,0.1919053096923076,12,1.083334,0,0,103.94870941666666,33.791666666666664,94.30064616666668,0
12,1.052127315,12,2.0,1,0,87.67727624999999,29.540000000000003,47.61809133333333,0
12,0.110400892,12,1.916667,0,0,9.200074333333331,40.56,23.203499,0
12,0.9235276111428572,8,0.0,1,0,269.3622199166667,0.0,55.39299616666667,0
12,0.1107457697777777,27,2.416667,0,0,41.52966366666666,202.89166666666665,353.53195408333335,0
12,0.213403814,76,2.0,0,0,231.18746516666667,1816.8833333333328,1862.5243725,1
12,0.3331989104285714,3,0.416667,0,0,194.36603108333333,25.53,55.86473741666666,0
12,0.4034190538888889,15,0.0,0,0,302.56429041666667,0.0,430.9827696666667,0
12,0.584571989375,9,0.666666,0,0,389.7146595833333,37.803333333333335,106.19175175,0
12,0.039477741,7,0.666666,0,0,3.28981175,27.13833333333333,24.00327133333333,0
12,0.0013400566666666,4,0.333334,0,1,0.6700283333333333,14.7375,22.18415308333333,0
12,0.0276680819999999,23,2.083333,0,0,6.9170205,60.57416666666666,55.524378250000005,0
12,0.06567402,80,2.666667,0,0,16.418505,318.7316666666667,288.17856191666664,0
12,0.0306600673972602,12,1.833333,0,0,18.651541,141.86833333333334,159.4350305,0
12,0.1746484587692307,154,3.0,0,0,189.202497,688.105,1006.6834525,1
12,0.1137930696666666,14,0.833334,0,0,28.448267416666667,35.57666666666667,49.64019183333334,0
12,0.034464563,1,0.0,0,0,8.61614075,0.0,0.0,0
12,0.1235914162352941,64,2.333333,0,0,87.54391983333333,740.0491666666667,642.7718462500001,0
12,0.516697328,12,1.333334,0,0,86.11622133333333,21.87,47.47765233333333,0
12,0.0,1,0.166666,0,0,0.0,216.66666666666663,203.10500675,0
12,0.7740427719999999,30,2.25,1,0,483.7767325,143.72916666666666,112.65847125,0
12,0.02789278,4,0.166666,0,0,13.94639,24.0,24.351156333333336,0
12,0.6602981151111111,17,1.333333,0,0,495.2235863333333,81.37083333333334,138.32302766666666,0
12,0.7412978364,27,0.75,0,0,463.31114775,77.5,209.9882410833333,0
12,0.8835062613333333,6,1.0,1,0,220.87656533333333,41.91666666666666,102.42473316666668,0
10,0.0001054683333333,1,0.0,0,0,0.0126562,0.0,11.9790593,0
12,0.0001918867142857,2,0.25,0,0,0.1119339166666666,1.59,14.18174775,0
12,0.1365997382222222,176,2.916667,0,0,102.44980366666664,951.2066666666666,807.2178485833333,1
11,0.9698252841666666,12,0.545454,1,0,105.7991219090909,47.0,49.20177999999999,0
12,0.2667730344,5,0.833334,0,0,166.7331465,86.45833333333333,155.38880366666666,0
12,0.6075520507586207,136,3.0,0,0,734.1253946666667,2114.863333333333,2152.110401666667,1
12,0.020700789,14,2.166667,0,1,6.900263,63.056666666666665,58.25914408333333,0
12,0.202161424117647,7,0.333334,0,0,28.63953508333333,37.6725,4.288477666666666,0
12,0.0381369186666666,35,1.75,0,0,14.3013445,416.3475,394.7291955,0
12,0.1392805026666666,7,0.916667,0,0,34.82012566666666,25.988333333333333,66.91146583333334,0
12,0.0130557273333333,27,1.833334,0,1,8.159829583333334,68.6925,58.53048291666667,0
12,0.00405798,12,2.0,0,0,0.5072475,27.77,18.67179975,0
12,0.0006401916,12,2.0,0,0,0.13337325,42.77,30.311283083333333,0
12,0.0156572957777777,14,1.333334,0,0,5.871485916666667,95.54916666666666,75.39974641666667,0
10,0.5801033245,5,0.5,0,0,116.0206649,160.0,87.6757279,0
12,0.3531274785217391,13,1.0,0,0,338.4138335833333,68.59166666666667,278.9440584166667,0
12,0.3193641369411764,19,1.916667,0,0,226.21626366666663,55.50833333333333,171.28956008333333,0
12,0.6064063740000001,12,2.0,0,0,101.067729,33.12,144.87082858333335,0
12,0.048822128,12,1.833333,0,1,4.068510666666667,44.7925,39.90629175,0
12,0.5785023483333334,3,0.0,0,0,57.85023483333333,0.0,143.49381008333333,0
10,0.869648118,11,0.0,1,0,347.8592472,0.0,61.1537657,0
12,0.2739454958620689,18,1.5833339999999998,0,0,99.30524225,81.66,23.19403625,0
10,0.517590701,4,0.2,0,0,155.2772103,3.474,312.56527850000003,0
12,0.7835918366666667,29,2.833333,1,0,58.76938775,158.53333333333333,161.82998725000002,0
12,0.1884278988888889,195,3.0,0,1,282.64184833333337,3241.8925,2986.9688275000003,1
12,0.1689547586666666,42,2.583333,0,0,84.47737933333333,267.4683333333333,348.02710616666667,0
12,0.0064937617142857,14,1.416667,0,1,1.8940138333333327,21.875,25.13977291666667,0
12,0.799518482,16,2.0,1,0,66.62654016666666,28.33,30.08514358333333,0
12,0.8907245946666666,4,0.166666,1,0,445.3622973333333,22.501666666666665,122.32767283333334,0
12,0.0467171884,25,1.166666,0,1,29.19824275,271.95666666666665,378.9800554166666,0
12,0.9059178685245902,20,2.083334,1,0,230.25412491666668,160.15416666666667,134.54593333333335,0
12,0.0009742197777777,6,0.916667,0,1,0.3653324166666666,8.041666666666666,18.095303583333333,0
12,0.9008873081818182,9,0.833334,1,0,412.9066829166666,23.4425,120.18718291666666,0
12,0.6185728066666667,31,0.5,0,0,139.17888150000002,285.0808333333333,97.046051,0
12,0.2880459871666666,24,2.0,0,0,144.02299358333332,52.38,101.496743,0
12,0.3831686981481482,63,2.25,0,0,86.21295708333334,482.305,470.9350638333333,0
12,0.0418878318333333,82,3.0,0,0,41.88783183333333,395.7083333333333,376.48531283333335,0
12,0.270349026,57,2.25,0,0,101.38088475,428.37416666666667,472.6017846666667,0
12,0.6342627153333333,57,1.333334,0,0,634.2627153333334,308.9825,384.2050669166667,0
12,0.001954967076923,11,1.833334,0,0,2.117881,21.91,23.36392758333333,0
11,0.0409204009090909,3,0.454545,0,1,12.27612027272727,24.545454545454547,160.02823445454544,0
12,0.00348023825,3,0.0,0,0,3.48023825,0.0,0.0,0
12,0.39093679475,19,1.249999,0,0,130.31226491666666,66.78833333333334,190.18011575,0
12,0.1558617473134328,23,2.250001,0,0,87.02280891666668,121.98666666666666,218.72845766666669,0
12,0.5439445626,45,2.916667,0,0,679.93070325,204.4225,141.57987725,0
12,0.924522903846154,8,0.666666,1,0,200.3132958333333,30.596666666666668,57.271936333333336,0
6,0.719002334,26,0.666666,0,0,479.33488933333336,25.435,41.39049516666667,1
12,0.618836801,3,0.0,0,0,103.13946683333334,0.0,49.16504058333334,0
12,0.0314777955555555,9,1.333334,0,0,23.608346666666662,38.446666666666665,43.84061566666667,0
8,0.8155492303333334,11,0.0,1,0,917.492884125,0.0,164.27404825,1
12,1.021768490833333,8,0.833334,1,0,102.17684908333332,24.611666666666665,36.602796,0
12,0.87875975725,116,2.333333,1,0,292.9199190833333,243.6733333333333,891.1065358333334,1
12,0.0021051969655172,4,0.666666,0,0,2.5437796666666666,32.079166666666666,41.513826916666666,0
9,0.427760101,17,0.0,0,0,142.58670033333334,0.0,452.5747218888889,0
12,0.0082360263333333,7,1.166666,0,1,4.118013166666667,49.16666666666666,69.73436783333334,0
12,0.8105176865,4,0.666666,1,0,135.08628108333332,1.9341666666666668,41.70959283333333,0
12,0.2707751926666666,9,0.0,0,0,135.3875963333333,0.0,74.56779591666667,0
12,0.7528177128571429,9,0.833333,1,0,439.1436658333334,56.880833333333335,147.59767283333335,0
12,0.0370009311764705,13,1.333333,0,0,26.20899291666667,291.0175,340.79858558333336,0
12,0.2529662165882353,45,2.5,0,0,179.18440341666667,341.34,48.972481,0
12,0.4458103885,2,0.0,0,0,74.30173141666667,0.0,49.42587458333333,0
12,0.4605459092,121,2.5,0,0,287.84119325,2608.2791666666667,1878.548920833333,1
12,0.0347622436,13,2.0,0,1,7.242134083333333,92.2,128.16678308333334,0
12,0.9155178427777778,4,0.0,1,0,137.32767641666666,0.0,32.51685833333333,0
12,0.028988438,20,1.999999,0,0,15.702070583333333,131.36249999999998,105.93612816666666,0
12,0.6949362716666667,6,0.916667,0,0,104.24044075,74.34916666666668,38.46985983333334,0
12,0.792096158,16,0.0,1,0,429.0520855833333,0.0,106.21696833333334,0
12,0.2727155821666666,20,2.5,0,0,272.71558216666665,95.5475,94.3921085,0
12,0.3774155031111111,2,0.0,0,0,141.53081366666666,0.0,459.4023519166667,0
12,0.0411440576666666,35,2.75,0,0,20.57202883333333,249.6291666666667,227.84490133333333,0
12,0.1743403599130434,73,2.916667,0,0,167.07617825,302.3575,143.185077,0
12,0.010703306,1,0.0,0,0,0.8919421666666666,0.0,0.0,0
12,0.35268839375,36,1.25,0,0,117.56279791666668,49.07083333333333,34.086442,0
12,0.2170936485454545,91,3.0,0,0,199.00251116666664,319.415,499.1993641666666,0
12,0.012013675125,13,2.0,0,0,8.00911675,78.18333333333334,310.2211840833333,0
12,0.7461452831666667,5,0.666666,0,0,746.1452831666667,21.2375,175.46570183333333,0
12,0.6829955662,43,2.416667,0,0,284.5814859166667,184.9625,61.00677833333333,0
12,0.207976076,17,1.916667,0,0,86.65669833333334,7.77,441.1341055,0
12,0.0154830545,7,1.0,0,0,7.74152725,45.5,65.62582666666667,0
12,0.9616896236666668,3,0.0,1,0,240.42240591666663,0.0,59.389724916666665,0
9,0.7919563494,12,0.333333,1,0,879.9514993333333,9.504444444444443,177.2196842222222,1
12,0.4707131609,99,1.416666,0,0,392.2609674166667,588.84,446.07138383333336,1
12,0.9821772471794872,2,0.166666,1,0,159.60380266666667,3.25,45.24326216666666,0
12,0.0523556566666666,26,2.0,0,0,32.722285416666665,334.6025,265.8269314166667,0
12,0.0174288116666666,13,1.416667,0,0,8.714405833333332,78.13,72.57288808333332,0
12,0.7525140363333334,1,0.0,1,0,188.1285090833333,0.0,38.726357,0
10,0.0187675027499999,11,1.7000000000000002,0,1,7.507001099999999,89.845,74.3358844,0
12,0.3675050937560976,78,2.5,0,0,627.8212018333334,437.75500000000005,149.19957908333333,0
12,0.3141922055,7,0.5,0,0,52.36536758333333,73.94166666666666,14.809025583333332,0
7,0.0184231217777777,16,1.571429,0,0,23.686870857142857,140.17000000000002,96.06384185714286,0
12,0.9690080094545456,18,1.000001,1,0,444.128671,137.63666666666668,132.28853683333332,0
12,0.3904763623333333,7,0.5,0,0,97.61909058333332,153.785,256.13364741666663,0
7,0.099912238,13,2.0,0,0,14.273176857142856,104.31428571428572,66.18955842857143,0
12,0.114295749,12,1.5,0,0,9.52464575,9.15,9.61818525,0
12,0.0318999608888888,33,1.75,0,0,23.924970666666667,224.47,188.22062158333333,0
12,0.838222996,20,1.083333,1,0,488.9634143333333,50.75,124.88498266666666,0
12,0.9999071533333334,9,0.166666,1,0,624.9419708333334,29.214166666666667,110.53617116666668,0
12,0.0145824599999999,17,2.0,0,0,1.944328,99.58,115.12931016666666,0
12,0.0291915135555555,26,1.666667,0,0,21.893635166666662,197.08916666666667,257.98598075,0
12,0.12786503,3,0.0,0,0,17.048670666666666,0.0,161.15087108333333,0
12,0.7657289013846154,23,0.166666,1,0,414.7698215833333,5.1658333333333335,570.8529688333333,0
12,0.0619539772857142,19,1.999999,0,0,36.13982008333333,115.99083333333334,192.685074,0
12,0.2034155481666666,3,0.0,0,0,101.70777408333332,0.0,47.22035283333333,0
12,0.93522693275,1,0.0,1,0,311.74231091666667,0.0,10.697648083333334,0
12,0.9272312555555556,15,2.083334,1,0,139.08468833333333,74.35833333333333,88.81702166666668,0
12,0.056008159047619,29,1.833333,0,1,9.801427833333332,90.1025,85.40057383333334,0
12,0.9507275335,12,0.0,1,0,316.90917783333333,0.0,76.32505016666667,0
12,0.0361283575,19,1.833334,0,0,3.61283575,51.445,47.070437,0
12,0.5663298867500001,5,0.0,0,0,377.55325783333336,0.0,82.961598,0
12,0.3921763346666667,14,0.0,0,0,294.132251,0.0,300.2622744166667,0
12,0.8421517978333333,49,2.166667,1,0,421.0758989166666,88.55250000000001,76.43639158333333,0
10,0.0074176224285714,13,1.0,0,0,5.1923357,83.53099999999999,83.21403480000001,0
12,0.0360032204999999,2,0.333334,0,0,12.0010735,56.29416666666666,162.10420033333332,0
12,0.0293803207999999,4,0.333333,0,0,24.483600666666664,31.71583333333333,97.66854866666668,0
12,0.0111885949999999,6,1.0,0,0,0.9323829166666666,13.32,9.238394833333333,0
12,0.3445433126666666,9,0.583333,0,0,43.067914083333335,23.043333333333333,77.28181733333334,0
12,0.8100871807142858,10,0.833334,1,0,94.51017108333332,24.0325,179.60955533333333,0
12,1.014798247826087,52,2.0,1,0,972.5149875,406.05,419.2527095833333,1
12,0.3924719375,11,0.833333,0,0,130.82397916666667,61.805,275.53081933333334,0
12,0.6474904905714285,3,0.333334,0,0,377.7027861666666,119.43833333333332,253.2771160833333,0
12,0.917638081,3,0.0,1,0,458.8190405,0.0,112.92155616666668,0
12,0.4738990636666667,6,0.0,0,0,236.9495318333333,0.0,56.69901541666667,0
12,0.59780363475,50,2.833334,0,0,199.26787825,348.87416666666667,225.915165,0
12,0.2671706005882353,12,1.916667,0,0,189.2458420833333,116.95166666666668,69.17756041666667,0
12,0.3350590599354838,52,3.0,0,0,432.7846190833333,298.7333333333333,144.52909283333335,0
12,0.6077982985,1,0.0,0,0,202.5994328333333,0.0,81.40496458333332,0
12,0.2738428779999999,28,0.0,0,0,102.69107925,0.0,504.23877525,0
12,0.0328533499999999,33,2.583334,0,1,23.271122916666663,270.32166666666666,258.7760121666667,0
12,0.3646016092307692,26,2.083333,0,0,197.49253833333333,76.35166666666667,66.32862,0
12,0.1278294083999999,5,0.666667,0,0,159.7867605,1051.4325,1144.4631525,0
12,0.6474112037391304,74,2.0,0,0,620.4357369166667,85.27416666666666,943.333955,0
12,0.064521921,29,2.0,0,0,16.13048025,151.79333333333332,128.60083475000002,0
12,1.0045301643333333,7,0.0,1,0,251.1325410833333,0.0,62.51339283333333,0
12,0.026401734,1,0.0,0,0,7.70050575,0.0,87.079153,0
12,0.3804422475384615,40,2.416667,0,0,206.0728840833333,171.06166666666664,756.3800943333334,0
12,0.025739882,17,1.416666,0,0,12.869941,87.32833333333333,86.00749708333332,0
12,0.539823496,48,2.416667,0,0,22.492645666666665,112.37,104.83532091666666,0
12,0.0224690569230769,22,1.833334,0,0,12.170739166666666,271.34583333333336,291.5568205,0
11,0.9266111406666668,14,0.0,1,0,252.71212927272728,0.0,155.3168108181818,0
12,0.080896111,20,2.166667,0,0,13.482685166666668,240.2983333333333,254.28688525,0
12,0.9111514379130434,14,1.5,1,0,436.5933973333333,151.9358333333333,175.64506400000002,0
12,0.9152059376,50,2.0,1,0,190.66790366666663,146.12166666666667,82.49997825,0
12,1.017804827333333,20,1.416667,1,0,127.22560341666669,40.3725,90.53479541666668,0
12,0.0080920435384615,55,2.0,0,1,4.38319025,43.1525,50.00800483333333,0
12,0.280538902,3,0.0,0,0,81.82384641666667,0.0,64.03320025000001,0
9,0.004963878,1,0.0,0,0,1.654626,0.0,0.0,0
12,0.00131764825,2,0.166666,0,0,0.4392160833333333,5.797499999999999,34.31883225,0
12,0.0314675322,35,2.916667,0,0,26.2229435,109.24166666666667,118.77138333333332,0
12,0.0292028078125,109,2.583333,0,0,38.937077083333335,333.475,188.27015041666667,0
11,0.076236407,28,1.454546,0,0,27.72232981818182,253.52818181818185,254.850276,0
12,0.847619754,3,0.0,1,0,105.95246925,0.0,43.90917108333333,0
12,0.00779114616,1,0.166666,0,0,8.115777249999999,5.0,37.785165166666665,0
12,0.3195042386,7,0.916667,0,0,133.12676608333334,17.589166666666667,265.65450575,0
10,0.0067453553333333,1,0.0,0,0,1.0118033,0.0,64.8301187,0
12,0.017271518,25,2.416667,0,0,8.635759,92.21833333333332,111.99113775,0
12,0.8275229033333333,19,0.0,1,0,82.75229033333333,0.0,182.114788,0
12,0.4025239292380952,8,0.333334,0,0,352.2084380833333,408.3333333333333,51.28757516666667,0
12,0.9317390641666666,2,0.333334,1,0,93.17390641666668,10.733333333333334,23.1472105,0
12,0.100932914,51,2.416667,0,0,46.26091891666667,132.20416666666668,268.2738136666667,0
12,0.708482805,45,2.75,0,0,94.464374,338.62416666666667,411.3755813333333,0
12,0.45575557625,4,0.0,0,0,303.8370508333333,0.0,81.29234066666668,0
12,0.4567367063855421,122,2.166666,0,0,315.90955525,221.30666666666664,514.4304386666666,0
12,0.0453442974666666,19,1.583333,0,0,28.340185916666663,264.7675,221.55243975,0
12,0.0011249863,3,0.333334,0,0,0.9374885833333332,11.486666666666666,19.53702458333333,0
12,0.027137001,25,2.5,0,0,9.045667,91.59916666666668,98.44303908333336,0
10,0.4011255199999999,26,1.7,0,0,60.168828,135.82,31.0912113,0
