TENURE,CREDIT_UTILIZATION,TOTAL_TRX,TOTAL_PURCHASE_FREQUENCY,AVG_PAYMENT,HIGH_CREDIT_UTILIZER,FULL_PAYMENT_FLAG,BALANCE_PER_MONTH,PURCHASES_PER_MONTH,PAYMENTS_PER_MONTH
12,0.114295749,12,1.5,9.61818525,0,0,9.52464575,9.15,9.61818525
12,0.03189996088888889,33,1.75,188.22062158333333,0,0,23.924970666666667,224.47,188.22062158333333
12,0.838222996,20,1.083333,124.88498266666666,1,0,488.96341433333333,50.75,124.88498266666666
12,0.9999071533333334,9,0.166666,110.53617116666668,1,0,624.9419708333334,29.214166666666667,110.53617116666668
12,0.014582459999999998,17,2.0,115.12931016666666,0,0,1.9443279999999998,99.58,115.12931016666666
12,0.029191513555555552,26,1.666667,257.98598075,0,0,21.893635166666666,197.08916666666667,257.98598075
12,0.12786503,3,0.0,161.15087108333333,0,0,17.048670666666666,0.0,161.15087108333333
12,0.7657289013846154,23,0.166666,570.8529688333333,1,0,414.76982158333334,5.1658333333333335,570.8529688333333
12,0.061953977285714286,19,1.9999989999999999,192.685074,0,0,36.13982008333333,115.99083333333334,192.685074
12,0.20341554816666665,3,0.0,47.22035283333333,0,0,101.70777408333333,0.0,47.22035283333333
12,0.9352269327499999,1,0.0,10.697648083333334,1,0,311.74231091666667,0.0,10.697648083333334
12,0.9272312555555556,15,2.083334,88.81702166666668,1,0,139.08468833333333,74.35833333333333,88.81702166666668
12,0.05600815904761904,29,1.833333,85.40057383333334,0,1,9.801427833333333,90.1025,85.40057383333334
12,0.9507275335,12,0.0,76.32505016666667,1,0,316.90917783333333,0.0,76.32505016666667
12,0.0361283575,19,1.833334,47.070437,0,0,3.61283575,51.445,47.070437
12,0.5663298867500001,5,0.0,82.961598,0,0,377.55325783333336,0.0,82.961598
12,0.3921763346666667,14,0.0,300.2622744166667,0,0,294.132251,0.0,300.2622744166667
12,0.8421517978333333,49,2.166667,76.43639158333333,1,0,421.07589891666663,88.55250000000001,76.43639158333333
10,0.007417622428571429,13,1.0,83.21403480000001,0,0,5.1923357,83.53099999999999,83.21403480000001
12,0.036003220499999995,2,0.333334,162.10420033333332,0,0,12.001073499999999,56.29416666666666,162.10420033333332
12,0.029380320799999998,4,0.333333,97.66854866666667,0,0,24.483600666666664,31.715833333333332,97.66854866666667
12,0.011188594999999999,6,1.0,9.238394833333333,0,0,0.9323829166666666,13.32,9.238394833333333
12,0.34454331266666666,9,0.583333,77.28181733333334,0,0,43.067914083333335,23.043333333333333,77.28181733333334
12,0.8100871807142858,10,0.833334,179.60955533333333,1,0,94.51017108333333,24.0325,179.60955533333333
12,1.014798247826087,52,2.0,419.25270958333334,1,0,972.5149875000001,406.05,419.25270958333334
12,0.39247193750000003,11,0.833333,275.53081933333334,0,0,130.82397916666667,61.805,275.53081933333334
12,0.6474904905714285,3,0.333334,253.27711608333334,0,0,377.7027861666666,119.43833333333333,253.27711608333334
12,0.9176380810000001,3,0.0,112.92155616666668,1,0,458.8190405,0.0,112.92155616666668
12,0.4738990636666667,6,0.0,56.69901541666667,0,0,236.94953183333334,0.0,56.69901541666667
12,0.59780363475,50,2.833334,225.915165,0,0,199.26787825,348.87416666666667,225.915165
12,0.2671706005882353,12,1.916667,69.17756041666667,0,0,189.24584208333332,116.95166666666667,69.17756041666667
12,0.33505905993548385,52,3.0,144.52909283333335,0,0,432.7846190833333,298.73333333333335,144.52909283333335
12,0.6077982985,1,0.0,81.40496458333332,0,0,202.59943283333334,0.0,81.40496458333332
12,0.27384287799999996,28,0.0,504.23877524999995,0,0,102.69107924999999,0.0,504.23877524999995
12,0.032853349999999996,33,2.583334,258.7760121666667,0,1,23.271122916666666,270.32166666666666,258.7760121666667
12,0.36460160923076923,26,2.083333,66.32862,0,0,197.49253833333333,76.35166666666667,66.32862
12,0.12782940839999998,5,0.666667,1144.4631525,0,0,159.78676049999999,1051.4325000000001,1144.4631525
12,0.6474112037391304,74,2.0,943.3339550000001,0,0,620.4357369166667,85.27416666666666,943.3339550000001
12,0.064521921,29,2.0,128.60083475000002,0,0,16.13048025,151.79333333333332,128.60083475000002
12,1.0045301643333333,7,0.0,62.513392833333334,1,0,251.13254108333334,0.0,62.513392833333334
12,0.026401734,1,0.0,87.079153,0,0,7.7005057500000005,0.0,87.079153
12,0.3804422475384615,40,2.416667,756.3800943333334,0,0,206.07288408333332,171.06166666666664,756.3800943333334
12,0.025739882,17,1.416666,86.00749708333332,0,0,12.869940999999999,87.32833333333333,86.00749708333332
12,0.539823496,48,2.416667,104.83532091666666,0,0,22.492645666666665,112.37,104.83532091666666
12,0.02246905692307692,22,1.833334,291.5568205,0,0,12.170739166666666,271.34583333333336,291.5568205
11,0.9266111406666667,14,0.0,155.3168108181818,1,0,252.71212927272728,0.0,155.3168108181818
12,0.080896111,20,2.166667,254.28688524999998,0,0,13.482685166666668,240.29833333333332,254.28688524999998
12,0.9111514379130434,14,1.5,175.64506400000002,1,0,436.5933973333333,151.93583333333333,175.64506400000002
12,0.9152059375999999,50,2.0,82.49997825,1,0,190.66790366666666,146.12166666666667,82.49997825
12,1.0178048273333333,20,1.416667,90.53479541666667,1,0,127.22560341666667,40.3725,90.53479541666667
12,0.00809204353846154,55,2.0,50.00800483333333,0,1,4.38319025,43.1525,50.00800483333333
12,0.28053890200000003,3,0.0,64.03320025000001,0,0,81.82384641666667,0.0,64.03320025000001
9,0.004963878,1,0.0,0.0,0,0,1.654626,0.0,0.0
12,0.00131764825,2,0.166666,34.31883225,0,0,0.43921608333333334,5.797499999999999,34.31883225
12,0.0314675322,35,2.916667,118.77138333333333,0,0,26.2229435,109.24166666666667,118.77138333333333
12,0.029202807812500002,109,2.583333,188.27015041666667,0,0,38.937077083333335,333.47499999999997,188.27015041666667
11,0.076236407,28,1.454546,254.850276,0,0,27.72232981818182,253.52818181818182,254.850276
12,0.847619754,3,0.0,43.90917108333333,1,0,105.95246925,0.0,43.90917108333333
12,0.00779114616,1,0.166666,37.785165166666665,0,0,8.115777249999999,5.0,37.785165166666665
12,0.3195042386,7,0.916667,265.65450575,0,0,133.12676608333334,17.589166666666667,265.65450575
10,0.006745355333333334,1,0.0,64.8301187,0,0,1.0118033,0.0,64.8301187
12,0.017271518,25,2.416667,111.99113775000001,0,0,8.635759,92.21833333333332,111.99113775000001
12,0.8275229033333333,19,0.0,182.114788,1,0,82.75229033333333,0.0,182.114788
12,0.4025239292380952,8,0.333334,51.28757516666667,0,0,352.2084380833333,408.3333333333333,51.28757516666667
12,0.9317390641666666,2,0.333334,23.1472105,1,0,93.17390641666667,10.733333333333334,23.1472105
12,0.100932914,51,2.416667,268.2738136666667,0,0,46.26091891666667,132.20416666666668,268.2738136666667
12,0.708482805,45,2.75,411.3755813333333,0,0,94.464374,338.62416666666667,411.3755813333333
12,0.45575557625,4,0.0,81.29234066666668,0,0,303.8370508333333,0.0,81.29234066666668
12,0.45673670638554215,122,2.166666,514.4304386666666,0,0,315.90955525,221.30666666666664,514.4304386666666
12,0.04534429746666666,19,1.583333,221.55243975,0,0,28.340185916666666,264.7675,221.55243975
12,0.0011249863,3,0.333334,19.537024583333334,0,0,0.9374885833333333,11.486666666666666,19.537024583333334
12,0.027137001,25,2.5,98.44303908333335,0,0,9.045667,91.59916666666668,98.44303908333335
10,0.40112551999999996,26,1.7,31.091211299999998,0,0,60.168828,135.82,31.091211299999998
12,1.0116065348,28,2.0,145.50154475,1,0,210.75136141666667,86.72833333333334,145.50154475
12,0.029229429523809525,23,2.166667,217.0979705,0,0,25.575750833333334,230.74416666666664,217.0979705
12,0.0017865611320754717,4,0.583333,28.859312666666668,0,0,1.18359675,9.75,28.859312666666668
12,0.4839913657142857,16,2.0,74.15536,0,0,282.32829666666663,32.595,74.15536
12,0.008749329333333333,1,0.0,0.0,0,0,2.1873323333333334,0.0,0.0
12,0.8803665906666667,12,2.0,184.71349850000001,1,0,330.1374715,190.0,184.71349850000001
12,0.01734128414285714,10,0.916667,148.24172483333334,0,1,10.115749083333332,65.31916666666667,148.24172483333334
12,0.03939194433333333,62,2.416667,333.49524175,0,1,29.54395825,312.61833333333334,333.49524175
12,0.060824002,49,3.0,948.4694966666666,0,1,76.03000250000001,892.4308333333333,948.4694966666666
12,0.3954064547407407,22,2.0,138.66466725,0,0,444.8322615833333,212.11416666666665,138.66466725
12,0.5613764016,54,3.0,678.2024565833334,0,0,350.860251,100.85916666666667,678.2024565833334
12,0.4945973022222222,7,0.333334,277.89617116666665,0,0,74.18959533333333,36.26166666666666,277.89617116666665
12,0.9667606072222222,15,2.0,55.647041,1,0,145.01409108333334,23.060000000000002,55.647041
12,0.5981204915555555,142,2.416667,1318.7279891666667,0,0,448.5903686666666,811.3841666666667,1318.7279891666667
12,0.32881443292857143,21,0.0,822.8721435833332,0,0,383.61683841666667,0.0,822.8721435833332
12,0.004033410444444444,4,0.583333,24.773041583333335,0,0,1.5125289166666667,9.983333333333333,24.773041583333335
12,0.9445378803333333,25,2.0,130.37166116666666,1,0,236.13447008333333,115.62666666666667,130.37166116666666
12,0.4422040414285714,82,2.416667,338.4574891666667,0,0,128.97617875,206.35916666666665,338.4574891666667
12,0.032077042888888886,28,2.166667,152.34307625,0,0,12.028891083333333,164.69333333333333,152.34307625
12,0.076545141,55,2.833334,1127.9730808333334,0,1,114.81771149999999,1191.7483333333332,1127.9730808333334
12,0.926341558,1,0.166666,107.80418266666668,1,0,77.19512983333333,3.8041666666666667,107.80418266666668
12,0.6981972974193549,208,2.916667,228.34120166666665,0,0,901.8381758333334,404.1958333333334,228.34120166666665
12,0.825954988,12,1.916667,131.288097,1,0,103.2443735,23.340833333333332,131.288097
12,0.4940837223478261,12,1.2500010000000001,180.65187716666665,0,0,473.49690058333334,43.59916666666667,180.65187716666665
12,0.488084595,13,2.0,239.666644,0,0,105.75166225,37.12166666666666,239.666644
12,0.1516653580952381,19,2.333333,141.32515916666668,0,0,132.70718833333333,120.79,141.32515916666668
12,0.9049768344761906,36,2.416667,348.1104021666667,1,0,791.8547301666667,231.34083333333334,348.1104021666667
12,0.047846885000000006,12,1.916667,46.65116366666667,0,0,4.784688500000001,57.083333333333336,46.65116366666667
9,0.3839927056666667,21,0.0,36.82779544444444,0,0,255.99513711111115,0.0,36.82779544444444
12,0.5717250749999999,37,2.333333,498.41789266666666,0,0,190.57502499999998,378.03999999999996,498.41789266666666
12,0.7055795100000001,4,0.0,115.08847133333335,0,0,88.19743875,0.0,115.08847133333335
12,0.5650732925882352,6,0.0,90.81437633333333,0,0,400.2602489166666,0.0,90.81437633333333
12,0.6836552992,42,0.0,569.5579451666666,0,0,569.7127493333334,0.0,569.5579451666666
12,0.0012491796,2,0.0,46.62499075,0,0,0.26024575,0.0,46.62499075
12,0.47892712863636366,11,1.083333,98.42846166666668,0,0,87.80330691666667,85.58416666666666,98.42846166666668
12,0.7570494554838709,51,1.916667,302.01928525,1,0,977.8555466666667,127.34333333333332,302.01928525
12,0.008055139,38,3.0,144.2942315,0,0,6.7126158333333334,177.725,144.2942315
12,0.8725244246666666,2,0.0,44.021896,1,0,109.06555308333333,0.0,44.021896
12,0.9576099213846154,59,2.083333,212.19534575,1,0,518.7053740833334,369.9258333333333,212.19534575
12,0.29140124900000003,6,0.5,122.80343566666666,0,0,72.85031225,19.400000000000002,122.80343566666666
12,0.7385797044444444,2,0.0,57.04999683333333,0,0,110.78695566666666,0.0,57.04999683333333
11,0.971643526,14,0.545454,122.28180627272727,1,0,397.49053336363636,51.809999999999995,122.28180627272727
12,0.9940976846666666,13,2.0,123.49251841666667,1,0,372.78663174999997,54.68333333333334,123.49251841666667
12,0.13265971835294119,1,0.0,55.198944250000004,0,0,93.96730050000001,0.0,55.198944250000004
12,0.99554321,13,1.75,40.196295666666664,1,0,99.554321,26.8575,40.196295666666664
12,0.021629025037037036,31,2.083333,186.54957233333334,0,1,24.332653166666663,247.63,186.54957233333334
12,0.976582661,8,1.083333,86.49656233333333,1,0,244.14566525,31.33666666666667,86.49656233333333
12,0.0032011083999999995,3,0.333334,37.5697375,0,0,1.3337951666666665,12.610833333333334,37.5697375
12,0.660743472952381,3,0.5,180.2628955,0,0,578.1505388333334,28.3125,180.2628955
12,0.6573356765,7,0.0,140.46289508333334,0,0,657.3356765,0.0,140.46289508333334
12,0.6801947893333333,22,1.9166660000000002,41.0153935,0,0,85.02434866666667,149.00833333333333,41.0153935
12,0.9503849684000001,37,2.333333,219.61991799999998,1,0,395.99373683333334,116.24416666666667,219.61991799999998
12,0.7325661841935484,4,0.166666,41.933043250000004,0,0,189.24626425,2.105,41.933043250000004
12,0.3658091146153846,6,0.0,343.29326691666665,0,0,198.14660375000003,0.0,343.29326691666665
12,0.9826019553333334,4,0.0,28.353284916666667,1,0,122.82524441666668,0.0,28.353284916666667
12,0.9137360165333333,9,0.0,155.2837035,1,0,571.0850103333333,0.0,155.2837035
12,0.8986144652941176,3,0.0,45.03384558333334,1,0,127.30371591666666,0.0,45.03384558333334
12,1.0743167833333334,36,2.0,84.95456825000001,1,0,134.28959791666668,67.31,84.95456825000001
12,0.08614791549999999,7,0.166666,55.30426466666666,0,0,28.71597183333333,43.25,55.30426466666666
12,1.0108205805,13,2.0,58.686730833333336,1,0,168.47009675,30.265,58.686730833333336
12,0.0204456146,21,2.166667,89.60980358333335,0,0,8.519006083333332,89.52416666666666,89.60980358333335
11,0.9381761,1,0.181818,30.717349272727276,1,0,127.93310454545454,13.785454545454543,30.717349272727276
8,0.8633679248,16,1.0,83.014024125,1,0,269.8024765,19.31625,83.014024125
12,0.24873889933333332,3,0.24999900000000003,185.34896741666668,0,0,124.36944966666665,8.3125,185.34896741666668
12,0.944302160909091,9,0.0,201.84125866666668,1,0,432.80515708333337,0.0,201.84125866666668
12,0.235693448875,11,0.0,713.2987196666667,0,0,157.12896591666666,0.0,713.2987196666667
12,0.01371073175,1,0.166666,27.465235500000002,0,0,4.570243916666667,8.75,27.465235500000002
12,0.8500430936000001,26,1.5,46.729831,1,0,177.0923111666667,55.25333333333333,46.729831
12,0.0102832194,21,2.583333,123.37431833333333,0,0,8.5693495,88.9875,123.37431833333333
12,0.8143048165,28,1.583334,48.85530775,1,0,135.71746941666666,111.73583333333333,48.85530775
12,1.0198134764705882,7,0.166666,57.43998391666667,1,0,144.47357583333334,8.333333333333334,57.43998391666667
12,0.74428456936,138,3.0,337.88162241666663,0,0,775.2964264166667,511.0841666666667,337.88162241666663
12,0.8854900517500001,2,0.0,65.807692,1,0,295.16335058333334,0.0,65.807692
12,0.0011835966666666666,1,0.0,0.0,0,0,0.11835966666666665,0.0,0.0
12,0.9791132448000001,9,1.166667,61.68047883333333,1,0,203.98192600000002,35.99666666666666,61.68047883333333
12,0.010475591777777777,21,2.083334,76.89291416666667,0,0,7.856693833333334,70.505,76.89291416666667
12,0.9047729627777779,22,1.583333,84.84981541666666,1,0,135.71594441666667,30.083333333333332,84.84981541666666
12,0.09916689599999999,8,1.0,68.99081758333334,0,0,33.055631999999996,213.28416666666666,68.99081758333334
12,0.5036762745,71,2.833333,110.93131275,0,0,419.73022875,282.81083333333333,110.93131275
12,0.07092684514285715,3,0.0,15.084891749999999,0,0,20.6869965,0.0,15.084891749999999
12,0.0218834202,25,2.75,187.50303591666668,0,0,9.11809175,101.65416666666665,187.50303591666668
12,0.6606302462857142,39,2.333334,87.15677941666667,0,0,385.36764366666665,211.4725,87.15677941666667
11,0.1966423636,9,1.636364,25.723342181818182,0,0,44.69144627272727,67.9590909090909,25.723342181818182
12,0.9690573954545454,30,1.5000010000000001,115.88857775000001,1,0,444.15130625,56.237500000000004,115.88857775000001
12,0.0041947232,1,0.166666,46.49145733333333,0,0,0.8739006666666667,20.105833333333333,46.49145733333333
12,0.8804708094,10,0.0,85.84334274999999,1,0,366.86283725,0.0,85.84334274999999
12,0.6333547022608695,10,0.166666,128.62849308333332,0,0,606.964923,17.4225,128.62849308333332
12,0.0041145636,6,1.0,40.425696083333335,0,0,2.57160225,34.586666666666666,40.425696083333335
12,0.015049380000000001,17,1.75,94.14134758333334,0,1,9.4058625,76.55,94.14134758333334
12,0.61584988,27,1.333334,160.03814666666668,0,0,615.84988,51.00833333333333,160.03814666666668
12,0.16988566093333332,66,2.833333,332.0357441666667,0,0,106.17853808333332,434.99583333333334,332.0357441666667
12,0.05367601883333333,12,1.2499989999999999,210.78831416666665,0,0,53.67601883333333,53.2175,210.78831416666665
12,0.015205304166666666,8,1.166666,80.03114791666667,0,1,7.602652083333333,61.409166666666664,80.03114791666667
12,0.915717703,7,0.833334,101.79280433333334,1,0,76.30980858333334,4.6241666666666665,101.79280433333334
12,1.0138291058333335,22,1.666667,54.520356666666665,1,0,101.38291058333334,73.22,54.520356666666665
12,0.9902118631666668,18,1.333334,261.7002019166667,1,0,495.10593158333336,23.28,261.7002019166667
12,0.7635386192,33,2.25,562.7109319166667,1,0,318.14109133333335,414.52250000000004,562.7109319166667
12,0.0,12,2.0,35.95366325,0,0,0.0,30.78,35.95366325
12,1.276941373,44,2.333333,117.50081775,1,0,106.41178108333334,183.045,117.50081775
12,0.64799034392,54,2.833333,155.32867758333333,0,0,674.9899415833333,196.0,155.32867758333333
10,0.057796398666666665,1,0.0,54.382992,0,0,8.6694598,0.0,54.382992
12,0.030350333076923076,9,0.916667,75.30030841666667,0,0,6.5759055,69.01166666666667,75.30030841666667
12,0.01759205566666667,12,2.0,39.9027995,0,0,4.398013916666667,42.41166666666667,39.9027995
12,0.031183135142857143,13,1.333334,49.83003583333333,0,0,9.095081083333334,26.635,49.83003583333333
12,0.8621779776666667,1,0.166666,73.888639,1,0,215.54449441666668,33.333333333333336,73.888639
12,0.4167775611875,124,2.583333,1422.4139366666668,0,0,555.7034149166667,466.3425,1422.4139366666668
12,0.8464265326666667,21,1.333334,63.110628,1,0,211.60663316666668,68.36833333333333,63.110628
11,0.359059142,2,0.181818,66.58830172727272,0,0,195.85044109090907,9.454545454545455,66.58830172727272
12,0.9069866403333334,10,0.333334,80.63815466666667,1,0,226.74666008333335,5.540833333333333,80.63815466666667
12,0.1387287976,39,2.25,28.232600833333333,0,0,57.80366566666667,29.909166666666668,28.232600833333333
11,0.3794200295555556,9,0.0,65.35918818181818,0,0,310.4345696363637,0.0,65.35918818181818
12,0.2898391700833333,42,2.75,79.60857083333333,0,0,289.83917008333333,205.49333333333334,79.60857083333333
12,0.6074548613333334,15,0.0,114.72402541666666,0,0,531.5230036666667,0.0,114.72402541666666
12,0.0038911341176470593,7,0.916667,36.30003225,0,0,2.7562200000000003,23.866666666666664,36.30003225
12,0.12222966333333334,30,2.0,23.013881916666666,0,0,30.557415833333334,54.43416666666667,23.013881916666666
12,0.06129423,41,2.0,188.44601558333332,0,0,20.43141,206.8033333333333,188.44601558333332
12,0.6554025716666666,29,1.583333,115.922411,0,0,65.54025716666666,18.908333333333335,115.922411
12,0.002812568,5,0.750001,70.34336683333333,0,0,0.5859516666666666,41.86083333333333,70.34336683333333
12,0.30200107434482754,31,2.000001,169.57743658333334,0,0,364.9179648333333,83.05333333333333,169.57743658333334
12,0.13979774833333333,20,1.833334,71.95715533333333,0,0,13.979774833333332,26.72666666666667,71.95715533333333
10,0.39985180866666664,2,0.0,70.7767429,0,0,119.95554259999999,0.0,70.7767429
12,0.3849471424,44,2.166667,392.63061308333334,0,0,481.183928,175.20916666666668,392.63061308333334
12,0.006910328166666667,4,0.416667,92.07296441666666,0,1,3.4551640833333335,45.84,92.07296441666666
12,0.9221079453333333,2,0.0,23.0525165,1,0,115.26349316666666,0.0,23.0525165
12,0.64321967525,5,0.833334,198.915216,0,0,214.40655841666668,331.25,198.915216
12,0.014796367166666668,29,2.0,153.528377,0,0,14.796367166666668,185.69583333333333,153.528377
12,0.4491629891666667,2,0.0,275.30504924999997,0,0,44.91629891666667,0.0,275.30504924999997
12,0.092816307,10,1.583333,31.992888249999996,0,0,7.734692249999999,28.805000000000003,31.992888249999996
12,0.8316158473333334,3,0.0,60.15810616666667,1,0,103.95198091666667,0.0,60.15810616666667
12,0.75941503,12,1.75,23.63404075,1,0,75.941503,79.5125,23.63404075
12,0.011579673882352941,11,1.25,30.942834083333334,0,0,8.202269,32.43666666666667,30.942834083333334
11,0.8249948858333334,7,0.0,21.82624927272727,1,0,89.9994420909091,0.0,21.82624927272727
12,0.0069352136,16,1.583333,69.8168035,0,0,5.779344666666667,53.012499999999996,69.8168035
12,0.0030073317500000003,11,0.666666,111.15645666666667,0,0,1.0024439166666668,48.43416666666667,111.15645666666667
12,0.4219271436666667,22,2.416667,28.248142833333333,0,0,105.48178591666668,132.14916666666667,28.248142833333333
12,0.9093255543209876,62,2.166667,176.75222975,1,0,306.8973745833333,99.5125,176.75222975
12,0.032460484,1,0.166666,103.39718008333334,0,0,17.582762166666665,7.5425,103.39718008333334
12,0.5285292349999999,11,0.166666,49.84018583333333,0,0,264.2646175,9.096666666666666,49.84018583333333
12,0.041482931333333334,19,2.166667,54.33351566666667,0,0,25.926832083333334,62.0075,54.33351566666667
12,0.26484590464,7,0.916666,114.41325525,0,0,275.88115066666666,59.76166666666666,114.41325525
12,0.0408948673,1,0.0,325.19805733333334,0,0,34.079056083333334,0.0,325.19805733333334
12,0.010103279615384616,8,1.0,92.78405450000001,0,0,10.945219583333333,96.72083333333335,92.78405450000001
12,0.09125138975,6,0.749999,115.53446991666668,0,0,30.417129916666667,35.086666666666666,115.53446991666668
12,0.002533332666666667,7,0.666666,86.22785,0,1,2.2166660833333336,27.448333333333334,86.22785
7,0.7449743146666666,11,0.0,24.527742,0,0,159.63735314285714,0.0,24.527742
12,0.0018725735,44,1.666666,130.00397533333333,0,0,2.184669083333333,51.26333333333333,130.00397533333333
10,0.17026112276923078,3,0.4,155.6574701,0,0,110.6697298,126.013,155.6574701
12,0.3675786636666667,147,2.666667,227.18321458333332,0,0,183.78933183333334,273.20166666666665,227.18321458333332
12,0.43072751449999996,7,0.166666,42.62713475,0,0,143.57583816666667,3.7875,42.62713475
12,0.7966523195238095,1,0.0,28.495052,1,0,139.41415591666666,0.0,28.495052
7,0.8892641286666667,10,1.857143,44.385832428571426,1,0,190.556599,33.33,44.385832428571426
12,0.17731026013333334,8,0.5,52.11788983333333,0,0,110.81891258333333,108.74666666666667,52.11788983333333
12,0.039021314,10,1.5,111.37442433333332,0,0,9.7553285,86.25416666666666,111.37442433333332
12,0.10166389527272728,3,0.5,21.227777416666665,0,0,46.595952000000004,7.833333333333333,21.227777416666665
12,0.005080372,6,1.0,11.659547583333334,0,0,0.8467286666666666,6.836666666666667,11.659547583333334
8,0.5480476236842106,6,0.0,124.522839,0,0,650.806553125,0.0,124.522839
12,0.4770849701818182,40,2.416667,103.76676691666667,0,0,218.66394466666668,250.4908333333333,103.76676691666667
12,0.4176953954545454,47,2.083334,790.1236715,0,0,191.44372291666664,372.8691666666667,790.1236715
12,0.852710702,24,0.0,220.47423383333333,1,0,604.0034139166667,0.0,220.47423383333333
12,0.29507353676923076,1,0.0,599.1413130833333,0,0,159.83149908333334,0.0,599.1413130833333
12,0.06879210466666667,65,3.0,174.13316758333335,0,0,17.19802616666667,157.18416666666667,174.13316758333335
12,0.5561649467368421,22,0.666667,115.40324716666667,0,0,440.29724949999996,16.859166666666667,115.40324716666667
12,0.013607357066666666,16,1.25,181.76793533333333,0,0,8.504598166666666,83.26583333333333,181.76793533333333
12,0.3537567425263158,20,1.583333,408.1308619166667,0,0,280.05742116666664,66.175,408.1308619166667
12,0.8723228975,13,1.6666660000000002,39.790168,1,0,87.23228975,43.09,39.790168
12,0.289697164,6,0.833334,28.043434333333334,0,0,72.424291,36.51833333333334,28.043434333333334
12,0.8821508858333333,273,2.916667,299.80646516666667,1,0,441.07544291666665,461.64000000000004,299.80646516666667
11,0.2651893341428571,116,1.181818,838.3566316363635,0,0,168.756849,60.95454545454545,838.3566316363635
12,0.0508961976,17,2.083333,30.948954916666665,0,0,10.6033745,63.36333333333334,30.948954916666665
12,0.2402963047368421,41,2.833333,368.27399891666664,0,0,190.23457458333334,126.89333333333333,368.27399891666664
12,0.24545107142857142,2,0.0,117.40670958333334,0,0,71.58989583333333,0.0,117.40670958333334
12,0.9005347255,37,1.166667,131.046177,1,0,450.26736275,90.4875,131.046177
12,0.3081808268253968,20,2.083333,41.261117750000004,0,0,161.79493408333335,113.895,41.261117750000004
12,0.677288216875,29,0.0,123.02792141666667,0,0,451.52547791666666,0.0,123.02792141666667
12,0.91963909,22,0.0,327.7796125,1,0,996.2756808333334,0.0,327.7796125
12,1.02042803,23,1.583333,38.95526075,1,0,102.04280299999999,44.11166666666667,38.95526075
11,0.34074747625,8,1.0909090000000001,57.75589772727273,0,0,74.34490390909092,43.48,57.75589772727273
12,1.095528021,36,1.5,537.1489080833334,1,0,365.176007,24.5625,537.1489080833334
12,0.9752406550526315,5,0.0,211.32688808333333,1,0,772.0655185833333,0.0,211.32688808333333
8,0.9303541251428572,53,0.25,163.04535575,1,0,814.0598595,12.25,163.04535575
12,0.015970901,13,2.0,39.383379166666664,0,1,2.6618168333333334,34.83,39.383379166666664
12,0.020575664666666667,13,1.333334,114.83204516666666,0,0,2.571958083333333,11.946666666666667,114.83204516666666
12,0.9798137826666666,5,0.0,32.957243999999996,1,0,122.47672283333333,0.0,32.957243999999996
12,0.11096273733333334,26,2.166667,39.43051066666667,0,0,27.740684333333334,34.96333333333333,39.43051066666667
12,0.9687775272000001,24,1.833333,206.94052275,1,0,201.8286515,51.0,206.94052275
12,0.3667611275,12,2.0,52.58542591666667,0,0,183.38056375,24.7,52.58542591666667
12,0.8816977261538462,2,0.0,38.236774833333335,1,0,143.2758805,0.0,38.236774833333335
10,0.3210180895714286,12,0.0,31.602500900000003,0,0,224.7126627,0.0,31.602500900000003
12,0.6655869872,9,0.0,130.54026391666667,0,0,138.66395566666668,0.0,130.54026391666667
11,0.9351841593333333,2,0.0,13.847692363636362,1,0,127.52511263636364,0.0,13.847692363636362
12,0.6306092514,24,2.166667,165.59042958333333,0,0,788.26156425,73.17583333333333,165.59042958333333
6,0.9252556602,9,0.0,102.25885683333333,1,0,771.0463835,0.0,102.25885683333333
12,0.017492791076923076,1,0.0,70.96976891666667,0,0,9.475261833333333,0.0,70.96976891666667
12,0.0337078398,4,0.583333,16.42284808333333,0,0,14.04493325,14.7275,16.42284808333333
8,0.22067423266666666,3,0.25,239.254787125,0,0,82.75283725,35.0,239.254787125
12,0.8685217933333333,1,0.166666,29.322022166666667,1,0,108.56522416666667,3.8041666666666667,29.322022166666667
8,0.04701077527272727,4,0.25,835.569971625,0,0,64.639816,35.03,835.569971625
12,0.36121705083870964,106,3.0,1040.6140125,0,0,466.572024,599.5441666666667,1040.6140125
12,0.7691530218823529,35,1.916667,135.44339991666666,1,0,544.8167238333333,157.16166666666666,135.44339991666666
12,0.726834495,22,1.166666,21.50284541666667,0,0,109.02517425,76.55583333333333,21.50284541666667
12,0.13454170093333334,28,2.25,98.72696716666667,0,0,84.08856308333334,58.53333333333333,98.72696716666667
12,0.0027623116666666667,10,1.583333,10.428336916666668,0,0,0.6905779166666667,10.416666666666666,10.428336916666668
12,0.08389239888888889,39,2.083333,115.0753505,0,0,12.583859833333333,121.33083333333333,115.0753505
12,0.5156663695,47,2.166667,87.44818983333333,0,0,171.88878983333333,43.18083333333333,87.44818983333333
12,0.91666904475,19,0.0,56.24012941666667,1,0,305.55634825,0.0,56.24012941666667
12,0.48133856041078743,6,0.0,427.22088608333337,0,0,147.07567125,0.0,427.22088608333337
12,0.3893061637333334,25,2.083333,69.39063741666666,0,0,243.31635233333336,18.158333333333335,69.39063741666666
12,0.2566792952,102,2.833333,487.5887016666666,0,0,160.42455950000002,432.4591666666667,487.5887016666666
